tipo_documento,num_documento,nombre,correo,tiposusuario_tipo
CC,1633,Juanita,correo1@example.com,Empleado
pasaporte,586,Santiago,correo5@example.com,Administrador
TI,544,Juliana,correo3@example.com,Gerente
CE,1988,Alejandro,correo4@example.com,Recepcionista
CIF,1930,Juan,correo2@example.com,Empleado
TI,2752,Jenny,correo1@example.com,Empleado
CE,1736,Samuel,correo1@example.com,Administrador
CC,2180,Juliana,correo1@example.com,Gerente
CE,2787,Ernesto,correo2@example.com,Gerente
CC,1258,Samuel,correo2@example.com,Empleado
CIF,573,Samuel,correo1@example.com,Gerente
CE,2613,Santiago,correo3@example.com,Recepcionista
TI,879,Samuel,correo4@example.com,Recepcionista
CC,466,Juanita,correo2@example.com,Gerente
CE,2532,Juanita,correo4@example.com,Recepcionista
CE,419,Ernesto,correo3@example.com,Gerente
CC,2021,Santiago,correo5@example.com,Gerente
TI,144,Juliana,correo3@example.com,Administrador
CIF,506,Samuel,correo2@example.com,Recepcionista
CC,2456,Santiago,correo2@example.com,Administrador
CE,386,Jenny,correo5@example.com,Recepcionista
CE,1311,Alejandro,correo4@example.com,Gerente
pasaporte,2900,Carlos,correo4@example.com,Empleado
CC,2783,Alejandro,correo3@example.com,Gerente
pasaporte,528,Juan,correo5@example.com,Recepcionista
CE,1151,Juanita,correo5@example.com,Administrador
CE,2653,Juan,correo4@example.com,Empleado
CE,215,Juanita,correo3@example.com,Administrador
TI,2001,Juan,correo1@example.com,Empleado
pasaporte,2167,Jenny,correo3@example.com,Gerente
pasaporte,891,Juan,correo5@example.com,Gerente
TI,837,Samuel,correo1@example.com,Empleado
CE,360,Juan,correo2@example.com,Recepcionista
CE,949,Jenny,correo4@example.com,Administrador
CIF,273,Samuel,correo4@example.com,Administrador
pasaporte,2719,Jenny,correo4@example.com,Empleado
CE,62,Juanita,correo2@example.com,Recepcionista
pasaporte,359,Juliana,correo1@example.com,Empleado
TI,2835,Santiago,correo5@example.com,Empleado
CC,519,Juan,correo3@example.com,Administrador
CE,2489,Carlos,correo5@example.com,Administrador
pasaporte,1542,Samuel,correo4@example.com,Gerente
CE,662,Juliana,correo4@example.com,Empleado
CE,1445,Juliana,correo4@example.com,Administrador
TI,2036,Samuel,correo2@example.com,Gerente
CE,515,Juliana,correo5@example.com,Recepcionista
CIF,245,Carlos,correo5@example.com,Recepcionista
CE,2031,Jenny,correo2@example.com,Administrador
CE,2996,Carlos,correo5@example.com,Administrador
CE,2677,Juan,correo5@example.com,Empleado
TI,616,Alejandro,correo1@example.com,Recepcionista
pasaporte,1699,Ernesto,correo4@example.com,Gerente
TI,1031,Ernesto,correo2@example.com,Administrador
CE,1800,Juliana,correo3@example.com,Recepcionista
CIF,1482,Carlos,correo1@example.com,Gerente
CIF,1716,Alejandro,correo3@example.com,Empleado
CC,2412,Ernesto,correo2@example.com,Administrador
CIF,2886,Samuel,correo1@example.com,Administrador
CE,2631,Juanita,correo4@example.com,Empleado
CIF,1212,Ernesto,correo2@example.com,Empleado
TI,1240,Jenny,correo3@example.com,Administrador
CE,2732,Samuel,correo1@example.com,Empleado
pasaporte,337,Ernesto,correo1@example.com,Recepcionista
CC,822,Ernesto,correo3@example.com,Recepcionista
CC,280,Juliana,correo3@example.com,Gerente
TI,1593,Alejandro,correo1@example.com,Recepcionista
CE,2511,Alejandro,correo1@example.com,Recepcionista
TI,1139,Alejandro,correo2@example.com,Administrador
TI,900,Samuel,correo2@example.com,Gerente
pasaporte,1639,Juliana,correo1@example.com,Gerente
CE,2601,Carlos,correo3@example.com,Gerente
CIF,1865,Juliana,correo1@example.com,Recepcionista
pasaporte,886,Santiago,correo1@example.com,Administrador
CC,954,Ernesto,correo5@example.com,Recepcionista
TI,970,Samuel,correo4@example.com,Administrador
CIF,1379,Santiago,correo4@example.com,Empleado
TI,2354,Alejandro,correo4@example.com,Recepcionista
CIF,2072,Alejandro,correo4@example.com,Administrador
CIF,243,Juliana,correo3@example.com,Empleado
CC,1501,Carlos,correo3@example.com,Administrador
CIF,2444,Ernesto,correo5@example.com,Recepcionista
pasaporte,339,Jenny,correo1@example.com,Gerente
CC,1063,Jenny,correo5@example.com,Recepcionista
CC,131,Carlos,correo1@example.com,Recepcionista
CE,295,Carlos,correo4@example.com,Gerente
CE,2590,Santiago,correo1@example.com,Gerente
pasaporte,1345,Ernesto,correo4@example.com,Empleado
TI,874,Juanita,correo2@example.com,Recepcionista
TI,278,Alejandro,correo1@example.com,Recepcionista
TI,259,Juliana,correo3@example.com,Empleado
TI,2178,Juanita,correo2@example.com,Administrador
TI,1179,Ernesto,correo1@example.com,Gerente
CE,1289,Samuel,correo2@example.com,Recepcionista
pasaporte,601,Carlos,correo3@example.com,Recepcionista
CE,426,Alejandro,correo2@example.com,Empleado
CC,876,Ernesto,correo3@example.com,Recepcionista
pasaporte,1886,Ernesto,correo2@example.com,Administrador
CE,1725,Alejandro,correo1@example.com,Recepcionista
CIF,539,Ernesto,correo5@example.com,Gerente
CC,650,Carlos,correo4@example.com,Gerente
pasaporte,239,Juliana,correo5@example.com,Administrador
pasaporte,1602,Santiago,correo4@example.com,Administrador
TI,1800,Santiago,correo4@example.com,Empleado
CC,1384,Jenny,correo2@example.com,Recepcionista
CC,803,Juanita,correo4@example.com,Administrador
pasaporte,978,Santiago,correo5@example.com,Empleado
CIF,916,Juan,correo1@example.com,Recepcionista
CC,1319,Santiago,correo3@example.com,Gerente
CC,178,Juliana,correo1@example.com,Recepcionista
TI,1661,Samuel,correo5@example.com,Recepcionista
CE,2096,Samuel,correo4@example.com,Empleado
CE,1115,Juliana,correo3@example.com,Recepcionista
CIF,2231,Carlos,correo3@example.com,Administrador
pasaporte,2672,Juan,correo2@example.com,Gerente
CE,2835,Samuel,correo1@example.com,Recepcionista
CIF,1231,Juanita,correo5@example.com,Empleado
pasaporte,34,Juanita,correo5@example.com,Administrador
pasaporte,20,Samuel,correo2@example.com,Administrador
TI,1428,Santiago,correo3@example.com,Recepcionista
pasaporte,2879,Carlos,correo1@example.com,Gerente
TI,762,Carlos,correo1@example.com,Recepcionista
TI,1486,Samuel,correo1@example.com,Administrador
pasaporte,721,Juanita,correo2@example.com,Empleado
CIF,841,Santiago,correo2@example.com,Administrador
CE,1761,Ernesto,correo2@example.com,Administrador
pasaporte,2888,Santiago,correo1@example.com,Administrador
CC,2807,Ernesto,correo1@example.com,Recepcionista
TI,2305,Juanita,correo5@example.com,Administrador
CIF,2300,Alejandro,correo2@example.com,Gerente
CE,2091,Santiago,correo1@example.com,Empleado
TI,924,Santiago,correo3@example.com,Administrador
CIF,959,Juanita,correo3@example.com,Empleado
TI,173,Santiago,correo5@example.com,Administrador
CC,1921,Carlos,correo4@example.com,Recepcionista
pasaporte,2656,Juanita,correo2@example.com,Recepcionista
CIF,1509,Juan,correo3@example.com,Administrador
pasaporte,2197,Jenny,correo4@example.com,Empleado
CE,1015,Samuel,correo3@example.com,Empleado
pasaporte,2579,Samuel,correo2@example.com,Empleado
pasaporte,2383,Jenny,correo2@example.com,Administrador
pasaporte,1776,Carlos,correo2@example.com,Empleado
CC,1525,Samuel,correo2@example.com,Empleado
TI,2437,Alejandro,correo5@example.com,Recepcionista
TI,1912,Juan,correo3@example.com,Administrador
pasaporte,2339,Juan,correo5@example.com,Gerente
CE,2809,Alejandro,correo1@example.com,Administrador
CC,2406,Juanita,correo2@example.com,Empleado
pasaporte,2724,Santiago,correo2@example.com,Gerente
TI,1994,Alejandro,correo3@example.com,Recepcionista
CIF,2114,Jenny,correo4@example.com,Gerente
CE,851,Carlos,correo5@example.com,Empleado
TI,2413,Jenny,correo4@example.com,Empleado
pasaporte,510,Jenny,correo5@example.com,Recepcionista
TI,1952,Juanita,correo5@example.com,Administrador
pasaporte,2980,Juan,correo2@example.com,Recepcionista
CC,596,Carlos,correo5@example.com,Gerente
CC,720,Ernesto,correo4@example.com,Administrador
pasaporte,2734,Santiago,correo1@example.com,Recepcionista
CIF,2179,Samuel,correo5@example.com,Recepcionista
TI,2477,Juliana,correo1@example.com,Administrador
CIF,611,Juliana,correo3@example.com,Recepcionista
CE,2478,Ernesto,correo1@example.com,Recepcionista
pasaporte,1610,Alejandro,correo1@example.com,Empleado
pasaporte,1007,Jenny,correo3@example.com,Administrador
TI,861,Alejandro,correo1@example.com,Administrador
CIF,2435,Jenny,correo4@example.com,Administrador
CIF,1997,Ernesto,correo1@example.com,Recepcionista
pasaporte,2680,Juanita,correo4@example.com,Empleado
TI,1214,Samuel,correo5@example.com,Administrador
CIF,1251,Carlos,correo4@example.com,Recepcionista
CIF,2853,Santiago,correo4@example.com,Administrador
CC,558,Carlos,correo3@example.com,Gerente
CIF,1439,Ernesto,correo2@example.com,Administrador
CIF,2143,Juan,correo5@example.com,Administrador
TI,2424,Santiago,correo2@example.com,Empleado
pasaporte,2904,Santiago,correo5@example.com,Administrador
TI,204,Jenny,correo5@example.com,Empleado
CIF,2928,Carlos,correo5@example.com,Recepcionista
pasaporte,1186,Juliana,correo1@example.com,Administrador
TI,1525,Santiago,correo5@example.com,Administrador
CIF,227,Juan,correo3@example.com,Administrador
pasaporte,99,Alejandro,correo4@example.com,Empleado
CE,2023,Juanita,correo4@example.com,Gerente
TI,2571,Santiago,correo2@example.com,Recepcionista
CE,2551,Carlos,correo3@example.com,Recepcionista
CE,1157,Carlos,correo2@example.com,Administrador
CE,920,Alejandro,correo1@example.com,Gerente
pasaporte,2288,Ernesto,correo3@example.com,Recepcionista
TI,2064,Alejandro,correo5@example.com,Administrador
TI,1010,Santiago,correo2@example.com,Administrador
pasaporte,1361,Samuel,correo5@example.com,Empleado
CE,2015,Santiago,correo5@example.com,Gerente
TI,736,Samuel,correo2@example.com,Empleado
CIF,295,Juan,correo5@example.com,Administrador
CE,287,Juanita,correo5@example.com,Recepcionista
CIF,415,Alejandro,correo2@example.com,Empleado
TI,1212,Carlos,correo2@example.com,Gerente
CIF,1140,Alejandro,correo1@example.com,Recepcionista
CC,1169,Jenny,correo3@example.com,Gerente
CC,2381,Carlos,correo1@example.com,Recepcionista
CE,2241,Carlos,correo3@example.com,Recepcionista
CIF,1407,Juanita,correo1@example.com,Recepcionista
CIF,588,Samuel,correo1@example.com,Empleado
CIF,2451,Juanita,correo2@example.com,Gerente
pasaporte,2057,Juanita,correo4@example.com,Gerente
CC,2820,Juanita,correo5@example.com,Administrador
CC,826,Juan,correo5@example.com,Administrador
CE,2310,Juliana,correo1@example.com,Empleado
CE,2237,Ernesto,correo4@example.com,Empleado
CIF,1085,Santiago,correo1@example.com,Administrador
CC,908,Alejandro,correo3@example.com,Empleado
CE,243,Santiago,correo1@example.com,Recepcionista
pasaporte,1202,Juan,correo1@example.com,Gerente
CC,904,Juan,correo1@example.com,Empleado
TI,354,Jenny,correo5@example.com,Gerente
CC,1087,Alejandro,correo1@example.com,Empleado
CC,2754,Carlos,correo4@example.com,Gerente
CC,1126,Jenny,correo4@example.com,Recepcionista
pasaporte,2971,Juan,correo2@example.com,Empleado
TI,748,Alejandro,correo2@example.com,Empleado
CC,1284,Carlos,correo4@example.com,Gerente
pasaporte,1688,Juliana,correo1@example.com,Empleado
CIF,1857,Juliana,correo3@example.com,Gerente
CIF,1797,Ernesto,correo5@example.com,Recepcionista
CC,512,Samuel,correo4@example.com,Administrador
TI,360,Alejandro,correo3@example.com,Administrador
pasaporte,305,Samuel,correo1@example.com,Recepcionista
CC,2181,Carlos,correo2@example.com,Recepcionista
CC,401,Carlos,correo5@example.com,Recepcionista
CIF,1418,Jenny,correo3@example.com,Administrador
CIF,1737,Santiago,correo4@example.com,Recepcionista
CE,2487,Juan,correo4@example.com,Empleado
TI,2141,Juliana,correo5@example.com,Administrador
pasaporte,310,Juanita,correo4@example.com,Administrador
CE,863,Juanita,correo5@example.com,Recepcionista
CC,1674,Santiago,correo3@example.com,Recepcionista
TI,242,Jenny,correo2@example.com,Gerente
CE,1378,Ernesto,correo5@example.com,Empleado
TI,2769,Carlos,correo3@example.com,Recepcionista
CC,2625,Santiago,correo2@example.com,Gerente
pasaporte,1020,Jenny,correo3@example.com,Empleado
TI,2748,Samuel,correo5@example.com,Gerente
pasaporte,1744,Samuel,correo2@example.com,Empleado
CE,1783,Santiago,correo1@example.com,Administrador
CC,2019,Alejandro,correo4@example.com,Gerente
CE,2226,Carlos,correo3@example.com,Empleado
CC,876,Juliana,correo3@example.com,Gerente
pasaporte,293,Juan,correo4@example.com,Gerente
pasaporte,1076,Alejandro,correo1@example.com,Empleado
pasaporte,2430,Carlos,correo4@example.com,Recepcionista
CE,664,Juanita,correo5@example.com,Gerente
TI,1560,Ernesto,correo1@example.com,Administrador
CC,1616,Alejandro,correo3@example.com,Empleado
TI,1793,Carlos,correo4@example.com,Administrador
CE,984,Ernesto,correo4@example.com,Recepcionista
CC,807,Juliana,correo1@example.com,Empleado
CC,859,Ernesto,correo1@example.com,Recepcionista
CE,410,Juan,correo1@example.com,Gerente
CC,2237,Juliana,correo1@example.com,Administrador
pasaporte,2029,Juan,correo2@example.com,Gerente
pasaporte,1469,Alejandro,correo3@example.com,Administrador
TI,1263,Samuel,correo2@example.com,Recepcionista
CC,2618,Jenny,correo4@example.com,Recepcionista
CC,2420,Carlos,correo1@example.com,Gerente
CIF,698,Jenny,correo3@example.com,Administrador
CE,495,Alejandro,correo2@example.com,Recepcionista
CC,264,Jenny,correo4@example.com,Gerente
CIF,2239,Carlos,correo2@example.com,Empleado
CIF,110,Jenny,correo5@example.com,Recepcionista
CE,1793,Alejandro,correo1@example.com,Gerente
pasaporte,2002,Alejandro,correo1@example.com,Empleado
CC,1466,Samuel,correo1@example.com,Empleado
CE,682,Carlos,correo4@example.com,Gerente
CC,1976,Juliana,correo2@example.com,Gerente
TI,2310,Jenny,correo1@example.com,Empleado
CIF,2457,Santiago,correo5@example.com,Recepcionista
pasaporte,675,Ernesto,correo5@example.com,Recepcionista
CIF,1299,Carlos,correo1@example.com,Empleado
CIF,1502,Ernesto,correo1@example.com,Recepcionista
CE,1302,Carlos,correo5@example.com,Recepcionista
CC,2333,Jenny,correo2@example.com,Gerente
CE,363,Alejandro,correo5@example.com,Recepcionista
pasaporte,55,Juan,correo1@example.com,Gerente
TI,1810,Juan,correo2@example.com,Administrador
TI,1650,Jenny,correo1@example.com,Recepcionista
CE,2542,Samuel,correo5@example.com,Administrador
CE,2789,Santiago,correo2@example.com,Recepcionista
CE,1770,Juliana,correo3@example.com,Gerente
CIF,1710,Jenny,correo3@example.com,Recepcionista
CIF,734,Jenny,correo5@example.com,Recepcionista
CE,2626,Alejandro,correo3@example.com,Gerente
CC,1735,Santiago,correo3@example.com,Gerente
TI,1982,Samuel,correo2@example.com,Recepcionista
CC,589,Juan,correo1@example.com,Administrador
TI,2969,Carlos,correo1@example.com,Administrador
pasaporte,2042,Juanita,correo4@example.com,Gerente
CC,1838,Alejandro,correo4@example.com,Recepcionista
TI,1667,Juliana,correo1@example.com,Empleado
CIF,1334,Juanita,correo5@example.com,Empleado
CIF,2455,Alejandro,correo2@example.com,Recepcionista
CC,1569,Juliana,correo4@example.com,Recepcionista
pasaporte,2057,Alejandro,correo2@example.com,Gerente
CE,432,Juanita,correo2@example.com,Recepcionista
TI,1378,Santiago,correo1@example.com,Empleado
CE,1437,Jenny,correo4@example.com,Empleado
CE,2631,Ernesto,correo4@example.com,Recepcionista
CIF,2131,Santiago,correo3@example.com,Administrador
CC,141,Alejandro,correo4@example.com,Gerente
CC,590,Samuel,correo1@example.com,Recepcionista
CE,1159,Carlos,correo3@example.com,Empleado
CE,2174,Carlos,correo3@example.com,Recepcionista
pasaporte,2510,Samuel,correo4@example.com,Recepcionista
TI,1421,Jenny,correo1@example.com,Gerente
CC,2130,Ernesto,correo5@example.com,Empleado
CIF,1093,Juliana,correo4@example.com,Empleado
CIF,1561,Juanita,correo1@example.com,Recepcionista
CE,1010,Carlos,correo5@example.com,Recepcionista
pasaporte,2743,Juliana,correo5@example.com,Recepcionista
pasaporte,2543,Samuel,correo2@example.com,Gerente
TI,80,Juliana,correo4@example.com,Administrador
CIF,1341,Jenny,correo4@example.com,Administrador
TI,234,Santiago,correo3@example.com,Administrador
TI,2549,Ernesto,correo5@example.com,Gerente
CE,483,Carlos,correo1@example.com,Gerente
CC,2523,Jenny,correo2@example.com,Gerente
pasaporte,1429,Ernesto,correo5@example.com,Empleado
CE,1762,Santiago,correo4@example.com,Empleado
CIF,632,Carlos,correo2@example.com,Recepcionista
CIF,2582,Santiago,correo2@example.com,Recepcionista
CC,1158,Alejandro,correo5@example.com,Administrador
TI,1460,Juliana,correo5@example.com,Empleado
CIF,1197,Jenny,correo1@example.com,Empleado
TI,1958,Jenny,correo5@example.com,Gerente
pasaporte,1576,Samuel,correo4@example.com,Administrador
CC,2993,Juliana,correo4@example.com,Gerente
pasaporte,2388,Carlos,correo2@example.com,Recepcionista
TI,410,Jenny,correo4@example.com,Gerente
CIF,2036,Carlos,correo1@example.com,Administrador
CC,284,Juliana,correo1@example.com,Empleado
pasaporte,174,Juliana,correo2@example.com,Empleado
CE,1370,Carlos,correo4@example.com,Gerente
pasaporte,1499,Ernesto,correo5@example.com,Recepcionista
pasaporte,1257,Juan,correo4@example.com,Recepcionista
CIF,1708,Ernesto,correo3@example.com,Recepcionista
CE,1612,Alejandro,correo4@example.com,Gerente
CC,2140,Ernesto,correo1@example.com,Recepcionista
TI,654,Jenny,correo5@example.com,Recepcionista
CIF,392,Alejandro,correo4@example.com,Administrador
TI,2064,Jenny,correo1@example.com,Gerente
CIF,1396,Carlos,correo3@example.com,Empleado
TI,1079,Ernesto,correo4@example.com,Administrador
CC,273,Juliana,correo5@example.com,Empleado
CIF,1078,Juanita,correo4@example.com,Administrador
CIF,1292,Jenny,correo5@example.com,Administrador
TI,2157,Juanita,correo4@example.com,Recepcionista
pasaporte,1099,Juan,correo3@example.com,Empleado
CC,2452,Jenny,correo1@example.com,Recepcionista
pasaporte,607,Juan,correo3@example.com,Recepcionista
CC,1871,Samuel,correo5@example.com,Administrador
CC,2176,Samuel,correo3@example.com,Empleado
TI,1768,Ernesto,correo5@example.com,Empleado
CE,208,Juliana,correo1@example.com,Recepcionista
CE,436,Juliana,correo4@example.com,Administrador
CE,976,Juliana,correo5@example.com,Administrador
CC,377,Ernesto,correo2@example.com,Administrador
TI,2567,Santiago,correo2@example.com,Gerente
pasaporte,2733,Juan,correo4@example.com,Recepcionista
CC,1167,Juan,correo5@example.com,Administrador
pasaporte,35,Carlos,correo1@example.com,Recepcionista
CIF,2103,Jenny,correo2@example.com,Empleado
TI,1095,Juan,correo1@example.com,Recepcionista
TI,2049,Juan,correo3@example.com,Empleado
CE,491,Juliana,correo3@example.com,Empleado
TI,2928,Juanita,correo2@example.com,Administrador
CE,233,Carlos,correo4@example.com,Gerente
pasaporte,112,Alejandro,correo2@example.com,Empleado
TI,269,Ernesto,correo4@example.com,Recepcionista
CC,2268,Carlos,correo5@example.com,Gerente
CIF,2735,Alejandro,correo1@example.com,Recepcionista
pasaporte,2233,Carlos,correo5@example.com,Gerente
pasaporte,879,Ernesto,correo1@example.com,Gerente
CC,2338,Jenny,correo5@example.com,Recepcionista
CC,1940,Juan,correo1@example.com,Gerente
CIF,1192,Ernesto,correo1@example.com,Empleado
pasaporte,1968,Juanita,correo2@example.com,Recepcionista
CIF,309,Jenny,correo2@example.com,Administrador
TI,2615,Ernesto,correo2@example.com,Recepcionista
CC,590,Ernesto,correo4@example.com,Empleado
CIF,790,Jenny,correo2@example.com,Gerente
CE,1750,Carlos,correo5@example.com,Administrador
CIF,2195,Juan,correo2@example.com,Empleado
CIF,1369,Ernesto,correo4@example.com,Gerente
CIF,2330,Samuel,correo5@example.com,Administrador
TI,179,Juanita,correo5@example.com,Recepcionista
CIF,1071,Jenny,correo3@example.com,Recepcionista
CE,263,Jenny,correo2@example.com,Recepcionista
TI,2415,Juliana,correo2@example.com,Gerente
CIF,241,Samuel,correo5@example.com,Recepcionista
CC,2337,Samuel,correo1@example.com,Empleado
CC,1986,Ernesto,correo1@example.com,Administrador
pasaporte,645,Juanita,correo5@example.com,Gerente
pasaporte,529,Juanita,correo1@example.com,Empleado
CC,246,Jenny,correo2@example.com,Gerente
TI,2039,Juan,correo5@example.com,Empleado
pasaporte,2015,Alejandro,correo1@example.com,Recepcionista
CC,633,Juanita,correo3@example.com,Administrador
CE,2652,Jenny,correo1@example.com,Empleado
CIF,2177,Samuel,correo2@example.com,Administrador
CE,931,Juan,correo4@example.com,Empleado
CE,699,Jenny,correo1@example.com,Gerente
TI,659,Ernesto,correo5@example.com,Recepcionista
CE,2391,Samuel,correo5@example.com,Recepcionista
TI,1204,Samuel,correo5@example.com,Gerente
CE,2623,Alejandro,correo4@example.com,Empleado
TI,2496,Juanita,correo3@example.com,Gerente
CE,12,Ernesto,correo3@example.com,Administrador
TI,1216,Carlos,correo5@example.com,Administrador
CC,1172,Juanita,correo2@example.com,Empleado
CIF,2072,Santiago,correo2@example.com,Gerente
CC,1516,Carlos,correo4@example.com,Recepcionista
TI,1961,Carlos,correo4@example.com,Recepcionista
CIF,2947,Jenny,correo4@example.com,Empleado
CE,671,Santiago,correo3@example.com,Gerente
pasaporte,1221,Juliana,correo2@example.com,Gerente
CIF,1043,Juliana,correo1@example.com,Administrador
CC,1259,Juan,correo4@example.com,Administrador
CE,1557,Jenny,correo1@example.com,Recepcionista
CE,2702,Ernesto,correo3@example.com,Empleado
CC,372,Jenny,correo4@example.com,Recepcionista
CC,1277,Santiago,correo3@example.com,Recepcionista
TI,866,Jenny,correo4@example.com,Empleado
CC,1027,Santiago,correo4@example.com,Recepcionista
pasaporte,230,Juliana,correo3@example.com,Recepcionista
CC,2128,Juan,correo5@example.com,Gerente
CC,867,Carlos,correo2@example.com,Empleado
CE,2935,Juliana,correo5@example.com,Recepcionista
CC,1043,Juan,correo3@example.com,Empleado
TI,2919,Santiago,correo4@example.com,Administrador
CIF,851,Jenny,correo2@example.com,Administrador
pasaporte,740,Juan,correo4@example.com,Administrador
CE,2751,Samuel,correo2@example.com,Recepcionista
CIF,1945,Ernesto,correo1@example.com,Empleado
CIF,475,Alejandro,correo5@example.com,Administrador
CC,796,Santiago,correo2@example.com,Empleado
CIF,1227,Santiago,correo4@example.com,Recepcionista
CIF,1590,Jenny,correo5@example.com,Administrador
TI,1007,Alejandro,correo2@example.com,Gerente
CIF,2336,Juan,correo3@example.com,Empleado
CC,1066,Ernesto,correo2@example.com,Recepcionista
CE,1303,Jenny,correo3@example.com,Recepcionista
TI,263,Santiago,correo4@example.com,Empleado
CIF,1487,Jenny,correo4@example.com,Empleado
TI,2588,Santiago,correo3@example.com,Administrador
TI,545,Ernesto,correo5@example.com,Recepcionista
CIF,1662,Juan,correo5@example.com,Recepcionista
CE,2150,Samuel,correo4@example.com,Empleado
CIF,1664,Jenny,correo3@example.com,Gerente
CIF,2218,Juanita,correo4@example.com,Recepcionista
CIF,1268,Santiago,correo5@example.com,Gerente
pasaporte,2001,Carlos,correo3@example.com,Recepcionista
pasaporte,1425,Ernesto,correo5@example.com,Gerente
TI,1160,Santiago,correo3@example.com,Gerente
pasaporte,93,Samuel,correo4@example.com,Empleado
CIF,1889,Juanita,correo1@example.com,Empleado
CE,1030,Juan,correo3@example.com,Administrador
TI,1895,Juliana,correo3@example.com,Empleado
TI,574,Samuel,correo5@example.com,Administrador
CIF,24,Juan,correo4@example.com,Gerente
CIF,2491,Carlos,correo2@example.com,Administrador
pasaporte,223,Ernesto,correo4@example.com,Gerente
CE,752,Alejandro,correo1@example.com,Administrador
TI,2317,Jenny,correo3@example.com,Gerente
TI,90,Juliana,correo1@example.com,Administrador
CE,2729,Samuel,correo5@example.com,Gerente
TI,826,Ernesto,correo3@example.com,Administrador
CC,1487,Juanita,correo4@example.com,Gerente
CE,365,Juanita,correo4@example.com,Administrador
CE,729,Juanita,correo2@example.com,Administrador
CC,2405,Juan,correo5@example.com,Empleado
TI,673,Juliana,correo5@example.com,Recepcionista
CE,2331,Juan,correo4@example.com,Empleado
TI,2042,Alejandro,correo2@example.com,Empleado
pasaporte,705,Carlos,correo5@example.com,Gerente
pasaporte,2647,Ernesto,correo1@example.com,Administrador
pasaporte,737,Juan,correo2@example.com,Empleado
CIF,2210,Juliana,correo3@example.com,Administrador
CIF,1839,Juanita,correo1@example.com,Gerente
pasaporte,2352,Carlos,correo3@example.com,Gerente
CC,1260,Alejandro,correo3@example.com,Administrador
pasaporte,1956,Samuel,correo3@example.com,Empleado
CIF,1611,Juliana,correo5@example.com,Administrador
CIF,2620,Carlos,correo2@example.com,Administrador
CIF,1915,Juliana,correo2@example.com,Recepcionista
TI,1812,Juanita,correo1@example.com,Administrador
CIF,2308,Juan,correo5@example.com,Gerente
CC,2168,Jenny,correo2@example.com,Recepcionista
pasaporte,196,Carlos,correo2@example.com,Administrador
TI,146,Juan,correo2@example.com,Recepcionista
CIF,2758,Ernesto,correo1@example.com,Administrador
pasaporte,1275,Juan,correo3@example.com,Gerente
pasaporte,2294,Juanita,correo2@example.com,Gerente
CC,222,Samuel,correo2@example.com,Empleado
CC,945,Ernesto,correo5@example.com,Recepcionista
TI,95,Carlos,correo4@example.com,Recepcionista
pasaporte,2102,Juan,correo2@example.com,Gerente
CC,2306,Carlos,correo1@example.com,Recepcionista
TI,2583,Jenny,correo1@example.com,Recepcionista
CC,1741,Juliana,correo3@example.com,Empleado
CIF,1400,Carlos,correo1@example.com,Empleado
CC,1163,Ernesto,correo1@example.com,Empleado
CE,647,Juliana,correo4@example.com,Empleado
CC,620,Juanita,correo2@example.com,Empleado
CE,1763,Carlos,correo4@example.com,Recepcionista
TI,1247,Samuel,correo2@example.com,Administrador
CIF,419,Jenny,correo1@example.com,Empleado
CC,842,Samuel,correo5@example.com,Recepcionista
pasaporte,2953,Samuel,correo4@example.com,Empleado
CIF,2237,Samuel,correo4@example.com,Empleado
CC,1512,Jenny,correo2@example.com,Gerente
CE,2333,Carlos,correo3@example.com,Administrador
CIF,1954,Juanita,correo5@example.com,Administrador
pasaporte,1436,Samuel,correo4@example.com,Administrador
pasaporte,1713,Carlos,correo4@example.com,Gerente
CC,2290,Ernesto,correo2@example.com,Recepcionista
CE,328,Juan,correo2@example.com,Administrador
TI,214,Juanita,correo5@example.com,Gerente
pasaporte,2195,Jenny,correo2@example.com,Administrador
CIF,2501,Juan,correo2@example.com,Recepcionista
CE,1155,Juliana,correo4@example.com,Administrador
pasaporte,2217,Alejandro,correo4@example.com,Empleado
CE,794,Jenny,correo2@example.com,Recepcionista
CC,2909,Jenny,correo4@example.com,Empleado
CC,2831,Juliana,correo2@example.com,Gerente
CE,1486,Santiago,correo2@example.com,Recepcionista
TI,2207,Samuel,correo3@example.com,Administrador
CC,2418,Juan,correo1@example.com,Gerente
TI,2818,Juan,correo1@example.com,Empleado
CE,902,Ernesto,correo2@example.com,Empleado
CC,1892,Juanita,correo5@example.com,Administrador
pasaporte,2199,Ernesto,correo5@example.com,Administrador
CIF,2514,Samuel,correo4@example.com,Recepcionista
pasaporte,2881,Juan,correo3@example.com,Recepcionista
TI,1171,Carlos,correo4@example.com,Recepcionista
TI,1500,Carlos,correo1@example.com,Gerente
CE,1103,Juliana,correo3@example.com,Empleado
CC,2304,Juanita,correo4@example.com,Empleado
CE,2429,Santiago,correo1@example.com,Empleado
CC,1494,Carlos,correo2@example.com,Recepcionista
TI,2709,Ernesto,correo3@example.com,Recepcionista
CE,1887,Juan,correo5@example.com,Recepcionista
CIF,1102,Ernesto,correo1@example.com,Gerente
CE,620,Juanita,correo3@example.com,Administrador
pasaporte,626,Alejandro,correo3@example.com,Gerente
pasaporte,1311,Juliana,correo2@example.com,Administrador
CC,808,Samuel,correo2@example.com,Administrador
